STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/6/2006,0,,54,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/7/2006,0.03,,59,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/8/2006,1.83,,60,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/9/2006,0,,70,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/10/2006,0,,62,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/11/2006,0,,63,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/12/2006,0.24,,63,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/13/2006,0.11,,62,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/14/2006,0.11,,59,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/15/2006,0,,62,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/16/2006,0.32,,65,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/17/2006,0.01,,64,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/18/2006,0,,52,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/19/2006,0,,49,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/20/2006,0,,45,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/21/2006,0,,46,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/22/2006,0.03,,46,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/23/2006,1.56,,45,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/24/2006,0.12,,59,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/25/2006,0,,52,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/26/2006,0,,56,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/27/2006,0,,59,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/28/2006,0,,58,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/29/2006,0,,58,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11/30/2006,0,,60,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/1/2006,0.05,,64,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/2/2006,0,,50,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/3/2006,0,,44,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/4/2006,0,,43,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/5/2006,0,,38,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/6/2006,0,,49,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/7/2006,0,,54,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/8/2006,0,,30,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/9/2006,0,,39,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/10/2006,0,,53,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/11/2006,0,,58,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/12/2006,0,,49,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/13/2006,0.16,,54,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/14/2006,0,,49,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/15/2006,0,,51,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/16/2006,0,,52,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/17/2006,0,,53,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/18/2006,0,,60,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/19/2006,0,,47,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/20/2006,0,,44,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/21/2006,0,,52,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/22/2006,0.49,,51,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/23/2006,0.67,,59,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/24/2006,0,,54,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/25/2006,0.43,,47,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/26/2006,0.11,,55,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/27/2006,0,,44,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/28/2006,0,,49,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/29/2006,0,,49,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/30/2006,0,,50,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12/31/2006,0,,45,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/1/2007,1.18,,55,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/2/2007,0,,52,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/3/2007,0,,51,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/4/2007,0,,53,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/5/2007,0.06,,56,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/6/2007,0.02,,71,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/7/2007,0.17,,56,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/8/2007,1.24,,55,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/9/2007,0,,45,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/10/2007,0,,36,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/11/2007,0,,39,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/12/2007,0,,50,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/13/2007,0.06,,56,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/14/2007,0.07,,47,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/15/2007,0.01,,52,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/16/2007,0,,56,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/17/2007,0,,30,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/18/2007,0.1,,37,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/19/2007,0.02,,44,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/20/2007,0.03,,34,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/21/2007,0,,30,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/22/2007,0,,33,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/23/2007,0,,37,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/24/2007,0,,42,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/25/2007,0,,36,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/26/2007,0,,24,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/27/2007,0.01,,39,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/28/2007,0.09,,42,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/29/2007,0.02,,31,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/30/2007,0,,36,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",1/31/2007,0.01,,34,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/1/2007,0,,36,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/2/2007,0.17,,39,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/3/2007,0,,36,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/4/2007,0,,31,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/5/2007,0,,19,9
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/6/2007,0,,25,11
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/7/2007,0,,26,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/8/2007,0,,30,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/9/2007,0,,33,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/10/2007,0,,35,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/11/2007,0,,32,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/12/2007,0,,41,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/13/2007,0,,33,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/14/2007,0.59,,32,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/15/2007,0,,26,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/16/2007,0,,30,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/17/2007,0,,34,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/18/2007,0,,33,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/19/2007,0,,31,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/20/2007,0.07,,46,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/21/2007,0.05,,50,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/22/2007,0.1,,45,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/23/2007,0,,40,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/24/2007,0,,44,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/25/2007,0.19,,36,24
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/26/2007,0.2,,35,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/27/2007,0,,42,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2/28/2007,0,,47,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/1/2007,0.13,,43,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/2/2007,1.58,,59,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/3/2007,0,,55,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/4/2007,0,,42,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/5/2007,0,,43,22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/6/2007,0,,22,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/7/2007,0.05,,23,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/8/2007,0,,37,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/9/2007,0,,32,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/10/2007,0.01,,50,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/11/2007,0.23,,53,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/12/2007,0,,49,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/13/2007,0,,48,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/14/2007,0,,57,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/15/2007,0.3,,62,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/16/2007,1.08,,36,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/17/2007,0.01,,37,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/18/2007,0,,39,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/19/2007,0,,40,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/20/2007,0,,52,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/21/2007,0,,40,26
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/22/2007,0.04,,54,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/23/2007,0.14,,61,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/24/2007,0.04,,53,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/25/2007,0,,53,37
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/26/2007,0,,48,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/27/2007,0.03,,78,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/28/2007,0,,64,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/29/2007,0,,57,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/30/2007,0,,65,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",3/31/2007,0,,53,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/1/2007,0.11,,49,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/2/2007,0.16,,51,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/3/2007,0.01,,53,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/4/2007,0.99,,44,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/5/2007,0,,47,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/6/2007,0,,43,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/7/2007,0,,43,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/8/2007,0,,43,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/9/2007,0,,49,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/10/2007,0,,51,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/11/2007,0,,48,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/12/2007,1.48,,44,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/13/2007,0,,52,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/14/2007,0,,56,39
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/15/2007,2.6,,54,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/16/2007,0.1,,55,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/17/2007,0.01,,52,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/18/2007,0,,51,43
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/19/2007,0,,59,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/20/2007,0,,70,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/21/2007,0,,78,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/22/2007,0,,72,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/23/2007,0,,69,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/24/2007,0,,77,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/25/2007,0.11,,64,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/26/2007,0,,57,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/27/2007,1.41,,57,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/28/2007,0,,70,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/29/2007,0,,68,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",4/30/2007,0,,81,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/1/2007,0.6,,65,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/2/2007,0.22,,67,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/3/2007,0,,65,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/4/2007,0,,69,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/5/2007,0,,66,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/6/2007,0,,61,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/7/2007,0,,60,41
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/8/2007,0,,62,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/9/2007,0,,74,52
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/10/2007,0,,72,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/11/2007,0.42,,70,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/12/2007,0.21,,72,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/13/2007,0,,69,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/14/2007,0,,64,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/15/2007,0,,82,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/16/2007,0.39,,73,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/17/2007,0,,68,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/18/2007,0.09,,53,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/19/2007,0.16,,58,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/20/2007,0,,76,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/21/2007,0,,71,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/22/2007,0,,67,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/23/2007,0,,68,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/24/2007,0,,78,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/25/2007,0,,87,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/26/2007,0,,88,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/27/2007,0.04,,81,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/28/2007,0.07,,81,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/29/2007,0,,80,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/30/2007,0,,77,57
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",5/31/2007,0,,86,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/1/2007,0,,80,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/2/2007,0,,80,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/3/2007,0.97,,74,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/4/2007,1.77,,71,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/5/2007,0,,82,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/6/2007,0,,73,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/7/2007,0,,69,54
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/8/2007,0,,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/9/2007,0,,81,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/10/2007,0,,73,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/11/2007,0.07,,85,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/12/2007,0.02,,85,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/13/2007,0.09,,67,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/14/2007,0,,65,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/15/2007,0,,71,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/16/2007,0,,76,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/17/2007,0,,90,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/18/2007,0,,82,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/19/2007,0.03,,77,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/20/2007,0.18,,82,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/21/2007,0.22,,82,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/22/2007,0,,78,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/23/2007,0,,78,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/24/2007,0,,77,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/25/2007,0,,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/26/2007,0,,85,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/27/2007,1.74,,86,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/28/2007,0.26,,89,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/29/2007,0,,77,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",6/30/2007,0,,80,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/1/2007,0,,76,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/2/2007,0,,76,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/3/2007,0,,77,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/4/2007,0.01,,72,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/5/2007,1.58,,75,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/6/2007,0.11,,86,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/7/2007,0,,86,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/8/2007,0,,90,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/9/2007,0,,88,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/10/2007,0,,84,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/11/2007,0.78,,82,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/12/2007,0,,83,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/13/2007,0,,82,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/14/2007,0,,82,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/15/2007,0.03,,82,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/16/2007,0,,83,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/17/2007,0,,84,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/18/2007,0.75,,78,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/19/2007,0.01,,87,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/20/2007,0,,82,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/21/2007,0,,85,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/22/2007,0,,84,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/23/2007,1.66,,76,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/24/2007,0,,78,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/25/2007,0,,81,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/26/2007,0,,80,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/27/2007,0,,82,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/28/2007,0,,83,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/29/2007,0.36,,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/30/2007,0,,84,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",7/31/2007,0,,88,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/1/2007,0,,91,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/2/2007,0,,91,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/3/2007,0.31,,86,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/4/2007,0,,91,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/5/2007,0,,81,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/6/2007,0.06,,82,73
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/7/2007,0,,89,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/8/2007,3.47,,93,75
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/9/2007,0,,82,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/10/2007,0.51,,73,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/11/2007,0,,81,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/12/2007,0,,84,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/13/2007,0,,87,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/14/2007,0,,83,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/15/2007,0,,85,67
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/16/2007,0,,82,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/17/2007,0.26,,84,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/18/2007,0,,76,60
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/19/2007,0.19,,71,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/20/2007,0.02,,74,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/21/2007,1.05,,60,55
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/22/2007,0.01,,67,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/23/2007,0,,75,61
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/24/2007,0,,78,64
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/25/2007,0,,82,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/26/2007,0,,83,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/27/2007,0,,82,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/28/2007,0,,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/29/2007,0,,81,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/30/2007,0,,81,66
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",8/31/2007,0,,83,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/1/2007,0,,80,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/2/2007,0,,76,58
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/3/2007,0,,82,63
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/4/2007,0,,85,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/5/2007,0,,78,65
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/6/2007,0,,78,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/7/2007,0,,81,68
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/8/2007,0,,81,70
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/9/2007,0,,82,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/10/2007,0,,81,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/11/2007,0.81,,75,69
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/12/2007,0,,76,62
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/13/2007,0,,74,56
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",9/14/2007,0,,74,59
